458	-0.839552
459	-0.448699
460	-0.492195
461	-0.507099
462	-0.49478
463	-0.679104
464	-0.885633
465	0.620593
466	-0.182707
467	2.243618
468	-0.505274
469	-0.797425
470	1.056766
471	1.853223
472	2.243618
473	-0.518201
474	0.05515
475	-0.512878
476	-0.750583
477	-0.863276
478	-1.02053
479	-0.931105
480	-0.940078
481	0.008005
482	0.274149
483	-0.882591
484	-0.807462
485	-0.909205
486	-1.251999
487	0.623027
488	1.372642
489	-1.044407
490	-0.820237
491	-0.409614
492	-0.966997
493	-1.373361
494	-0.347564
495	-0.68245
496	-1.393893
497	-1.426438
498	-1.375034
499	-1.038932
500	-1.303403
501	-1.184171
502	-1.142652
503	0.330268
504	0.678233
505	-0.688686
506	-1.317699
507	-1.470846
508	-1.478755
509	0.741803
510	0.252553
511	-1.493507
512	-1.447578
513	-0.91833
514	-1.571221
515	-1.36743
516	1.805621
517	0.871225
518	-1.580498
519	-1.682849
520	-1.12349
521	-0.676975
522	-0.012222
523	-1.603006
524	-0.996957
525	-1.684218
526	-1.092009
527	-0.630438
528	-0.341785
529	-0.367639
530	1.483206
531	-0.668154
532	-0.713475
533	1.19653
534	1.741442
535	1.886072
536	-0.728227
537	-0.58603
538	-0.460562
539	0.554285
540	1.483206
541	0.955175
542	-0.400489
543	-0.021804
544	0.11644
545	1.166418
546	1.638026
547	1.598484
548	2.091536
549	1.004146
550	-1.077713
551	-0.122026
552	0.300764
553	1.483206
554	1.483206
555	1.483206
556	-0.568388
557	0.114462
558	-0.118224
559	-1.159685
560	-1.149496
561	-0.955286
562	0.428817
563	1.483206
564	0.835182
565	-0.959393
566	-0.110772
567	-0.447483
568	-0.031841
569	-0.031841
570	-0.031841
571	-0.636825
572	-0.56778
573	-0.820389
574	-0.432731
575	1.223144
576	0.215141
577	-0.943728
578	-0.372506
579	-0.521547
580	2.091536
581	2.091536
582	1.439406
583	-0.831795
584	-0.933843
585	-0.515159
586	-0.019522
587	1.836493
588	0.854496
589	-0.802595
590	-0.938253
591	-0.594394
592	1.021787
593	1.593313
594	1.199876
595	-0.808831
596	-0.655227
597	-0.7226
598	-0.957416
599	-1.164096
600	-0.7007
601	0.038421
602	-0.450981
603	-0.370073
604	-0.815218
605	-0.484591
606	0.665001
607	1.483206
608	-0.025453
609	-0.525197
610	-0.766856
611	-1.003953
612	-1.012926
613	-0.292967
614	-0.544359
615	-0.757427
616	-0.70511
617	-0.673782
618	-0.613101
619	1.065739
620	-0.777958
621	0.108988
622	-0.208865
623	-0.42832
624	-0.6788
625	-0.817347
626	0.465165
627	1.446097
628	0.614966
629	-1.665664
630	-0.697354
631	-0.315323
632	-0.712715
633	-0.187421
634	-0.964107
635	-0.711498
636	-1.024636
637	0.452238
638	-0.186661
639	-1.053684
640	-0.647775
641	0.114462
642	0.114462
643	-1.485902
644	-1.402713
645	-1.08699
646	-1.21261
647	-1.398455
648	-1.177327
649	0.187158
650	1.89687
651	-1.320589
652	-1.398151
653	-1.440734
654	-1.114517
655	-0.558959
656	1.483206
657	0.241451
658	0.016217
659	-0.905099
660	0.808415
661	0.270803
662	-0.782673
663	-0.820541
664	-0.482005
665	-1.018705
666	-0.421477
667	-0.507707
668	1.445185
669	0.251793
670	-0.465885
671	0.506531
672	-0.956655
673	-0.917722
674	-0.911943
675	-0.81826
676	1.135241
677	2.091536
678	2.091536
679	-0.795904
680	-0.111228
681	0.555958
682	0.911831
683	-0.189703
684	-1.138698
685	-1.120144
686	-0.922284
687	0.038421
688	-0.010397
689	-0.833012
690	-0.594242
691	-0.26255
692	1.203222
693	0.733286
694	-0.607017
695	0.05439
696	-0.391668
697	-0.184228
698	1.04612
699	1.149993
700	-0.054045
701	0.114462
702	0.114462
703	0.087848
704	0.42973
705	0.070967
706	0.284339
707	0.219552
708	0.428209
709	0.891452
710	-0.188638
711	-1.249718
712	-0.887457
713	-1.336405
714	-1.142348
715	-0.327033
716	0.392317
717	0.169668
718	0.461971
719	-0.914224
720	-0.04781
721	-1.02418
722	-1.026917
723	-1.102502
724	0.290878
725	-0.636369
726	-0.879549
727	-0.75986
728	-0.158222
729	1.179041
730	0.086936
731	-0.7372
732	-0.817043
733	-0.611276
734	-0.005835
735	1.7968
736	-1.179
737	-0.717581
738	-0.978251
739	-1.029503
740	-1.051707
741	-1.106913
742	0.497863
743	-0.573103
744	-1.117558
745	-0.65249
746	-0.666634
747	-0.108034
748	0.114462
749	-0.204607
750	0.038421
751	-0.054805
752	-0.322775
753	-0.165978
754	-0.47212
755	-0.690206
756	-0.974753
757	-0.668915
758	0.532994
759	2.091536
760	-0.094347
761	-0.846699
762	-0.695377
763	-0.22453
764	1.483206
765	0.407221
766	-1.302643
767	0.165562
768	-0.249775
769	-0.052676
770	0.699372
771	-0.524284
772	-0.341785
773	-0.427408
774	-0.803964
775	-0.487937
776	-0.376156
777	-0.764423
778	-0.919243
779	-0.814002
780	1.091441
781	0.090281
782	0.153852
783	-0.937189
784	-0.889891
785	-1.229643
786	1.535522
787	1.238049
788	-0.095107
789	-1.205158
790	-1.164856
791	-0.232134
792	1.690798
793	0.261831
794	-0.384673
795	-0.722296
796	0.459842
797	2.091536
798	-1.5989
799	-0.871033
800	-0.189703
801	-0.282929
802	1.023916
803	-0.957568
804	-0.819933
805	0.686597
806	0.585766
807	-0.326121
808	1.059047
809	-0.873618
810	-0.452045
811	0.009373
812	-1.049273
813	-1.0549
814	-1.029199
815	-0.032601
816	1.374923
817	0.79412
818	-0.822062
819	-0.694465
820	-0.452958
821	0.913352
822	0.254531
823	-1.090184
824	-0.436837
825	1.255082
826	0.722793
827	0.722793
828	0.419084
829	-0.779479
830	-0.744348
831	0.18807
832	1.255082
833	0.430186
834	1.257363
835	1.20672
836	1.370665
837	-0.184532
838	0.620289
839	-0.028343
840	-0.573103
841	0.256203
842	0.353993
843	-0.181946
844	0.733134
845	-0.476682
846	0.969775
847	0.941031
848	1.035018
849	-0.48961
850	0.889932
851	-0.574167
852	-0.337375
853	-0.197915
854	0.433684
855	0.213164
856	-0.613405
857	-1.09505
858	-1.300666
859	-0.884416
860	1.025893
861	2.091536
862	1.230901
863	-0.711346
864	-1.364236
865	-0.741458
866	-0.948443
867	-0.189703
868	-0.307415
869	-0.993459
870	-0.661311
871	-0.594242
872	0.283274
873	0.722793
874	0.497711
875	-0.930649
876	-0.790277
877	1.041406
878	2.091536
879	1.227099
880	-1.07239
881	-0.580403
882	-0.335246
883	-0.185901
884	-0.511814
885	0.085415
886	-0.595155
887	0.300764
888	-0.424214
889	-0.952701
890	-0.880766
891	-0.730204
892	0.277343
893	2.091536
894	1.421156
895	1.017985
896	0.404636
897	0.265024
898	-0.195938
899	0.110508
900	-0.684427
901	0.610708
902	0.457257
903	0.462123
904	0.346236
905	0.962627
906	0.945898
907	-0.772027
908	0.231262
909	0.497711
910	0.359315
911	-0.389691
912	-0.779175
913	-0.998326
914	-0.695833
915	0.662568
916	-0.403987
917	-1.078473
918	-0.95848
919	-0.856737
920	0.751384
921	0.276583
922	0.376501
923	0.195979
924	-0.489762
925	-0.04857
926	1.179041
927	1.10452
928	-0.26985
929	0.453455
930	2.091536
931	2.091536
932	0.114462
933	-0.979924
934	-1.164096
935	-0.874378
936	-0.864493
937	1.179041
938	0.343347
939	-0.001881
940	-0.321406
941	-0.938405
942	-0.028647
943	0.114462
944	0.191264
945	-0.332356
946	0.328291
947	0.885369
948	-1.222191
949	-0.600934
950	1.156684
951	0.664089
952	0.402659
953	0.213164
954	0.603104
955	-0.631046
956	0.694049
957	0.202366
958	-0.867231
959	-0.266809
960	-0.460105
961	1.675286
962	1.939453
963	1.939453
964	-0.63865
965	-0.157157
966	-0.026214
967	0.432011
968	1.255082
969	1.255082
970	0.300459
971	0.722793
972	0.722793
973	2.182786
974	2.182786
975	0.829707
976	-0.265288
977	-0.530368
978	-0.11138
979	1.265423
980	1.736423
981	1.939453
982	-0.17343
983	-0.065147
984	0.156894
985	0.72842
986	1.255082
987	1.255082
988	-0.819629
989	-0.600934
990	-0.645798
991	0.777999
992	1.255082
993	0.737849
994	-0.942663
995	-0.960609
996	-0.927759
997	-0.333421
998	0.897384
999	0.660135
1000	-0.446266
1001	-0.028495
1002	1.255082
1003	1.255082
1004	0.235368
1005	-0.499951
1006	-0.428472
1007	-0.256163
1008	0.322968
1009	1.255082
1010	0.57725
1011	-0.194417
1012	-0.106513
1013	-0.674238
1014	-0.189703
1015	-0.590744
1016	-0.603519
1017	-0.347412
1018	-0.273804
1019	1.818396
1020	1.939453
1021	1.132959
1022	0.752297
1023	0.692224
1024	1.042622
1025	1.483206
1026	0.243276
1027	0.25377
1028	0.967189
1029	0.56265
1030	0.722793
1031	0.722793
1032	0.863773
1033	1.255082
1034	0.601431
1035	-0.420108
1036	-0.23183
1037	0.166627
1038	1.652321
1039	1.939453
1040	1.939453
1041	0.517938
1042	0.710322
1043	-0.338896
1044	-0.057239
1045	-0.239738
1046	-0.175103
1047	0.678841
1048	1.094787
1049	0.653595
1050	0.016978
1051	1.194705
1052	1.537499
1053	1.06802
1054	-0.537363
1055	-0.373875
1056	-0.878485
1057	-0.189703
1058	-0.703742
1059	-0.702221
1060	-0.554245
1061	0.276887
1062	0.602343
1063	0.722793
1064	0.722793
1065	0.837463
1066	0.718382
1067	0.040094
1068	0.559912
1069	1.255082
1070	1.131287
1071	1.080035
1072	1.082316
1073	0.873507
1074	0.620137
1075	0.865902
1076	0.552004
1077	-0.73644
1078	-0.672869
1079	0.282818
1080	-0.029103
1081	0.052109
1082	-0.053741
1083	-0.989961
1084	-0.93582
1085	1.483206
1086	1.483206
1087	1.483206
1088	1.255082
1089	1.255082
1090	-0.814458
1091	-0.593178
1092	-0.670436
1093	1.584645
1094	1.939453
1095	1.759236
1096	0.426536
1097	0.363726
1098	-0.248102
1099	0.671237
1100	0.590937
1101	-0.868143
1102	-0.715148
1103	-0.558199
1104	0.290726
1105	-0.63713
1106	-0.565651
1107	-0.235327
1108	1.667834
1109	1.939453
1110	1.510124
1111	-0.277911
1112	-0.029256
1113	0.403571
1114	1.300707
1115	1.300707
1116	0.077659
1117	-0.720015
1118	0.002986
1119	0.54805
1120	1.255082
1121	0.651618
1122	-0.534322
1123	0.315059
1124	0.151723
1125	-0.282321
1126	0.439159
1127	0.000401
1128	-0.148184
1129	-0.119136
1130	0.059257
1131	1.255082
1132	1.255082
1133	1.132351
1134	-0.138907
1135	-0.144534
1136	-0.636065
1137	-0.328402
1138	-0.643061
1139	-0.463603
1140	-0.403987
1141	-0.352735
1142	0.74013
1143	1.255082
1144	0.963235
1145	0.053325
1146	1.300707
1147	-0.275477
1148	0.151723
1149	1.939453
1150	0.648576
1151	0.70287
1152	-0.293575
1153	1.692319
1154	1.939453
1155	1.724409
1156	-0.658725
1157	0.85845
1158	-0.830274
1159	0.389884
1160	-0.307262
1161	0.023821
1162	1.652626
1163	1.8041
1164	-1.02859
1165	-0.754385
1166	-0.809743
1167	-0.321102
1168	1.080491
1169	0.424407
1170	-1.088663
1171	-1.006234
1172	-1.138546
1173	-0.845939
1174	-0.789212
1175	-0.519114
1176	-0.419804
1177	0.141381
1178	-0.643213
1179	-0.40201
1180	-0.451133
1181	-0.433491
1182	-1.057638
1183	0.284947
1184	-0.245821
1185	-0.568692
1186	-0.795295
1187	-0.585422
1188	-0.004314
1189	-0.603215
1190	-0.262702
1191	-0.294335
1192	-0.946161
1193	1.84501
1194	0.932363
1195	-0.321862
1196	-0.11062
1197	-0.220119
1198	0.358251
1199	0.751841
1200	-0.889739
1201	-0.83286
1202	0.23552
1203	-0.13617
1204	-1.24257
1205	-1.241202
1206	-1.067067
1207	-0.116703
1208	-0.599413
1209	-0.990722
1210	-0.483678
1211	-0.60139
1212	-0.324448
1213	0.114462
1214	-0.323535
1215	1.179953
1216	1.213411
1217	0.865294
1218	1.447618
1219	0.846284
1220	0.591546
1221	-0.511205
1222	1.092658
1223	0.19902
1224	-0.457216
1225	1.48351
1226	1.939453
1227	1.939453
1228	-0.929889
1229	-0.684731
1230	0.010742
1231	0.51596
